class_name,image_id,edge_rho,p
Nodule/Mass,3bf462b3f48c0a1c35912a77a84f318d,0.4014414457272249,0.0
Nodule/Mass,3cf29ab62dd4b9866c7e055c59098d3e,0.4873095303989768,0.0
Nodule/Mass,3d592a653c8fefc7c85a43cf64c3c0f0,0.3608452658341276,0.0
Nodule/Mass,4068af795c7cb80fec0883dab82f4fbf,0.5090550224011692,0.0
Nodule/Mass,4142e0645234ffd87a9fa0b8aaa6bbb5,0.4872256900404336,0.0
Nodule/Mass,4308b795084095f21117491e3b07f2a7,0.47461239746283607,0.0
Nodule/Mass,47413ec6c79b4795ea7849cea26ece84,0.38286660493264035,0.0
Nodule/Mass,4899401111bd09c261554c3b55009e08,0.5325594991291122,0.0
Nodule/Mass,4adeb5e5837fa7187535346c27d1afa6,0.5695750164394836,0.0
Nodule/Mass,4cccd244506af875fc9d2a32ad2b4b96,0.5570133484080307,0.0
Nodule/Mass,50625148e666a338a8588bd1b1e0b7f3,0.5786753379830961,0.0
Nodule/Mass,52e2c09b396b3591287d7040a9df8177,0.28506993599602715,0.0
Nodule/Mass,5714aea8b5a2d9b030196646842a6d47,0.48575907287181214,0.0
Nodule/Mass,59b1dc77610f1c18cf6524b476128321,0.34777938000082614,0.0
Nodule/Mass,5a0fbc7c40ea94bef4c8342d47c05b26,0.016996561701147786,3.237181376958144e-18
Nodule/Mass,624fadcfe3f204dd43ce49bdce00c0f4,0.39832641921966094,0.0
Nodule/Mass,665ba9b5664d7055c1d0ac1a44ea1ea9,0.4792294832331311,0.0
Nodule/Mass,66728ec6afc52c3ebc77242449757162,0.6703743931544834,0.0
Nodule/Mass,66c03db83615b5c925b5bbdcd4a3c326,0.45991013991611546,0.0
Nodule/Mass,6bb7769006f10cb8681b95246a90902c,0.7068535744633894,0.0
Nodule/Mass,6d55788f759da917cf8b89f300764dee,0.21873324301836775,0.0
Nodule/Mass,6e3dce43de58cedd6cca477f98b6c94f,0.05777671475047669,1.2409218020632377e-192
Nodule/Mass,735023a2b17a5222636abc2784772804,0.6333852286086933,0.0
Nodule/Mass,78dba36bdd34da385efcca7bb9ff5fde,0.4070892327254712,0.0
Nodule/Mass,7aff3521c214e535c920bdbd0b1a8a45,0.37102640803994147,0.0
Nodule/Mass,7c6bf9b40c9b53c6b49b00c0fa1e61e5,0.6122932975235869,0.0
Nodule/Mass,835b1552b7be3350d697503504211aa4,0.4496490167484732,0.0
Nodule/Mass,85e4008def6c48bf43bcf70a5d1e2273,0.4876920437809191,0.0
Nodule/Mass,888880bfaaf252cc1f400ff43ee21451,0.458321094233553,0.0
Nodule/Mass,88bf02cc510da5050a869c290d8f8565,0.6095633919640077,0.0
Nodule/Mass,8d6a0dcadf3c7322e146e729f4ac4ebf,0.3410845346503228,0.0
Nodule/Mass,8e8f6687544bfcd254e60e5e28b260d6,0.11877418125131727,0.0
Nodule/Mass,8fd4e7599250d006e579f1ffcb28b1b1,0.6023137318709243,0.0
Nodule/Mass,924c710624ba217ea2a275babf7903a6,0.30032873351224526,0.0
Nodule/Mass,9394d988f22d6f03b220ce1b1af919ca,0.6121291609726608,0.0
Nodule/Mass,97e5e230f793b64aba05a318d6fdf4c4,0.48124936804765084,0.0
Nodule/Mass,97f48290716a3cad241bf74f3ce47143,0.6278937320367302,0.0
Nodule/Mass,98617a2bbd11c4afa7be664889cdd6de,0.3560107816251675,0.0
Nodule/Mass,9a3d018df521eaab6b4eec203a19970b,0.6228841267188169,0.0
Nodule/Mass,9e9cc9d084546cb6d7f7ddba63411a81,0.15429612482783517,0.0
Nodule/Mass,9eba0d101f410f9cdfae46cb094ae2a6,0.34417281571443425,0.0
Nodule/Mass,a4b41309551add1836dd1f0e96e7c594,0.6073180383544653,0.0
Nodule/Mass,a5bdf59cbdda3f531f057d3c1840fef1,0.4167982813853155,0.0
Nodule/Mass,a5c5bca04df42e9949aa48cee3ad67c7,0.5453464597060472,0.0
Nodule/Mass,a68ee14d5193f59a98c5ff0e150c8174,0.4375054936948315,0.0
Nodule/Mass,a838e79ba2e9716bc790a76f7ae1c94e,0.6132685789933597,0.0
Nodule/Mass,a946684583c7bf346b18e1d69d17e9cf,0.4163065966746671,0.0
Nodule/Mass,abffa843a8032bc9d0fd85b85ee99ca3,0.6699955357861405,0.0
Nodule/Mass,ad21e3f856bd69daf2ee8b6699bd32cf,0.5023235589136943,0.0
Nodule/Mass,b01037a08ba72220deddf845bfd02466,0.36952101359528833,0.0
Nodule/Mass,b29679d2251dd63917530a6eb83e0493,0.5539708887640958,0.0
Nodule/Mass,b5632581be1d7da89d9d01a9983c4afa,0.23659462594650485,0.0
Nodule/Mass,b7cde19a331d3ba71fcb8efc361af419,0.29722390967864515,0.0
Nodule/Mass,b9e484fa14cf5877736daa59b2ce2b24,0.5696336508384376,0.0
Nodule/Mass,bd3fe876153eeddad8bab49b129ea081,0.5455346451639939,0.0
Nodule/Mass,be53fe5a49231f1c1be020b0bdd8561f,0.6268232838858474,0.0
Nodule/Mass,be85b7d55e0ef589729ef4dd6ffc38fb,0.6426019742588324,0.0
Nodule/Mass,c5ad7caaee32f3d5647a993ab299b1c1,0.4858723163378675,0.0
Nodule/Mass,c5dfd21f7ffbb5183cb8a2b7874de381,0.40689770480276133,0.0
Nodule/Mass,c6c19cc8f966c6353e663a4e299d9a39,0.5022451588350266,0.0
Nodule/Mass,c71ce6345cf70b23ab481a2d66e9c288,0.3154910633996841,0.0
Nodule/Mass,ccce794d56a43641c1bb3d6b0253e794,0.43036411229518806,0.0
Nodule/Mass,d07557904cbe57fc1bdebac1e8aeefa1,0.5289194596845479,0.0
Nodule/Mass,d0ea942db524a895c4bc433e03c3cd3a,0.41643163037419834,0.0
Nodule/Mass,d1dfd6ac02ac34ebaf9788ec9b2de1f3,0.36397888299633674,0.0
Nodule/Mass,d45374a1b323c34b8418b36b819783e3,0.5154954195609577,0.0
Nodule/Mass,d59d5dcc1601a29509f91dab5f8550bc,0.6094081867212521,0.0
Nodule/Mass,d7210d8d2f377ab74e46acfb4a158e79,0.6103840717572722,0.0
Nodule/Mass,edb4d2772dc7746b93dc0d7e181a25ef,0.34310458511939806,0.0
Nodule/Mass,f1e4056384e1926c3ae33882e0dc00cb,0.1497034154854964,0.0
Nodule/Mass,f3bdfeef73cd67f5583466d3df2829df,0.252142554786143,0.0
Nodule/Mass,f52c1bf308db55a73521eb1a048b1c92,0.23181592615783903,0.0
Nodule/Mass,fa9cd1a78a6d2d8d6e918a8c4125faf4,0.42506574478511383,0.0
Nodule/Mass,fc50039c45fdb6c9224bfff5ba4e64b3,0.4545503084429498,0.0
Nodule/Mass,fd1bd078f5f30ad02ed984c94077bbdb,0.6591724993024046,0.0
Nodule/Mass,fdcdbc6befee8ab9553039895835bad8,0.1007715990455324,0.0
Nodule/Mass,dadf619a987c90a4f2c250ae26ed2041,0.10069570948481375,0.0
Nodule/Mass,db8d818bc4047e5c02af17c31bb78009,0.5365805209196751,0.0
Nodule/Mass,e1eb9553f694d0eba82535625d70186c,0.5619984787502909,0.0
Nodule/Mass,e3d5edcf6b873d7738cd50ccaf6182ef,0.5416114569676748,0.0
Nodule/Mass,e531672ae6083e717cbe83d7fc71ddda,0.6580035721045246,0.0
Nodule/Mass,e7ee695015acda8604f34f0da3849efb,0.5226376282572611,0.0
Nodule/Mass,eaa4b09922cfd1c4130787403173e93a,0.14022665593912875,0.0
Nodule/Mass,ed12402a2b76cda47517d5073b35eb9a,0.38224414372853927,0.0
Nodule/Mass,ed1a545ab109f23cd065a5e5e512df1a,0.6401971647525736,0.0
Cardiomegaly,008b3176a7248a0a189b5731ac8d2e95,0.33011946539223713,0.0
Cardiomegaly,010018c93ed33ae56ed048ee54867e46,0.5227026889011852,0.0
Cardiomegaly,011244ab511b20130d846f5f8f0c3866,0.5814777250870676,0.0
Cardiomegaly,01570ee44031e4ebab6031501293bf66,0.6196006694511134,0.0
Cardiomegaly,01c2b9fcb0384c84648ed76c736552a8,0.3243260131551533,0.0
Cardiomegaly,02a4774868d677ef8ecff2168c0161c0,0.5976651192312004,0.0
Cardiomegaly,03431b577d1ccf075e930c4c4913c079,0.3763993058315277,0.0
Cardiomegaly,0391d2388a2442f14d055d5089a747c6,0.5512759075944988,0.0
Cardiomegaly,039c6997248b3a6ba3c909af35fce0eb,0.4409031786046847,0.0
Cardiomegaly,0452d38f45e4e79f91821e88bb812608,0.4066834666391112,0.0
Cardiomegaly,04fbba5834f2abd713e66b3d0e6a678e,0.6481443824864414,0.0
Cardiomegaly,051132a778e61a86eb147c7c6f564dfe,0.5723207837744885,0.0
Cardiomegaly,08726b7ba2f04a33ff1b878b75498776,0.667270017048123,0.0
Cardiomegaly,088006f2453c4183b1ef46fb607bc31c,0.17123546253180166,0.0
Cardiomegaly,0a678538e529b9f1089c47bb2ffcda9b,0.5648967379799996,0.0
Cardiomegaly,0b22826cc68b8d3177c5be2f4e1ae720,0.5794982186026056,0.0
Cardiomegaly,0bef06d948ac1fe20ade505ba9960885,0.5207789551419643,0.0
Cardiomegaly,0d3b1464574b7db3d664dc0aa0b66549,0.4909674109516314,0.0
Cardiomegaly,0d5597f8b17330d498fc5e13893e3081,0.6169519039992046,0.0
Cardiomegaly,0e8291c45a5ef61d2d9ecfcf3224899d,0.654380822337268,0.0
Cardiomegaly,0f389422bffe0f96dc3da175550e0c5b,0.5984324784482545,0.0
